title,price,manufacturer,category,fuel_type,fiscal_horsepower,transmission,mileage,year,insertion_date,age,price_per_km,price_per_horsepower
Hyundai Grand i10,42500.0,Hyundai,City,Petrol,4.0,Manual,30000.0,2021,2024-02-09,3,1.4166666666666667,10625.0
Peugeot 208,25000.0,Peugeot,Sedan,Petrol,5.0,Manual,170000.0,2017,2024-02-10,7,0.14705882352941177,5000.0
Peugeot 5008,95000.0,Peugeot,City,Petrol,6.0,Automatic,138361.0,2019,2024-02-10,5,0.6866096660186035,15833.333333333334
Mercedes-Benz Classe C Pack AMG,114000.0,Mercedes,Sedan,Petrol,8.0,Automatic,120000.0,2016,2024-02-10,8,0.95,14250.0
BMW Série 3 coupé e46 pack M,43000.0,BMW,Coupe,Petrol,7.0,Manual,230000.0,2003,2024-02-23,21,0.18695652173913044,6142.857142857143
Volkswagen Polo Prestige,57000.0,Volkswagen,City,Petrol,5.0,Manual,64000.0,2019,2024-02-23,5,0.890625,11400.0
Volkswagen Golf 7 Smart line,57000.0,Smart,Compact,Petrol,5.0,Automatic,121000.0,2016,2024-02-14,8,0.47107438016528924,11400.0
Volkswagen Golf 6 Confort,45000.0,Volkswagen,Compact,Petrol,5.0,Manual,154000.0,2011,2024-02-14,13,0.2922077922077922,9000.0
Chevrolet Cruze,31000.0,Chevrolet,Sedan,Petrol,7.0,Manual,270000.0,2014,2024-02-22,10,0.11481481481481481,4428.571428571428
Peugeot 208,33000.0,Peugeot,City,Petrol,4.0,Manual,82000.0,2019,2024-02-22,5,0.4024390243902439,8250.0
Seat Ibiza,46000.0,Seat,City,Petrol,4.0,Manual,50800.0,2018,2024-02-14,6,0.905511811023622,11500.0
Mercedes-Benz Classe C AMG,120000.0,Mercedes,Sedan,Diesel,9.0,Automatic,133000.0,2014,2024-02-22,10,0.9022556390977443,13333.333333333334
Volkswagen Polo Ambition,62000.0,Volkswagen,City,Petrol,4.0,Manual,13000.0,2021,2024-02-22,3,4.769230769230769,15500.0
Alfa Romeo Stelvio sport,150000.0,Alfa Romeo,SUV,Petrol,17.0,Automatic,73000.0,2019,2024-02-22,5,2.0547945205479454,8823.529411764706
Jeep Wrangler Sahara,235000.0,Jeep,SUV,Petrol,20.0,Automatic,63000.0,2017,2024-02-22,7,3.7301587301587302,11750.0
MG 5,59000.0,MG,Sedan,Petrol,7.0,Automatic,20000.0,2022,2024-02-22,2,2.95,8428.57142857143
Fiat Punto,10000.0,Fiat,City,Petrol,4.0,Manual,300000.0,1998,2024-02-14,26,0.03333333333333333,2500.0
Mercedes-Benz Classe C 180 Avant-garde,65000.0,Mercedes,Sedan,Petrol,9.0,Manual,192000.0,2012,2024-02-22,12,0.3385416666666667,7222.222222222223
KIA Sportage Gt line,115000.0,KIA,SUV,Petrol,11.0,Automatic,50000.0,2020,2024-02-22,4,2.3,10454.545454545454
Mahindra KUV 100 k8,37500.0,Mahindra,Compact,Petrol,5.0,Manual,39500.0,2021,2024-02-22,3,0.9493670886075949,7500.0
Chevrolet Sonic,36000.0,Chevrolet,Sedan,Petrol,5.0,Manual,84000.0,2018,2024-02-22,6,0.42857142857142855,7200.0
Volkswagen Jetta,90000.0,Volkswagen,Sedan,Petrol,7.0,Automatic,34000.0,2018,2024-02-14,6,2.6470588235294117,12857.142857142857
Seat Leon Style,62500.0,Seat,Compact,Petrol,6.0,Manual,109000.0,2019,2024-02-14,5,0.573394495412844,10416.666666666666
Volkswagen T-Cross Comfortline,76000.0,Volkswagen,SUV,Petrol,6.0,Manual,400.0,2023,2024-02-14,1,190.0,12666.666666666666
Haval H6,86000.0,Haval,SUV,Petrol,9.0,Automatic,50000.0,2020,2024-02-26,4,1.72,9555.555555555555
Nissan Sunny Toutes option,30000.0,Nissan,Sedan,Petrol,6.0,Manual,165000.0,2015,2024-02-14,9,0.18181818181818182,5000.0
BMW Série 3 Modern,67000.0,BMW,Sedan,Petrol,7.0,Automatic,180000.0,2015,2024-02-26,9,0.37222222222222223,9571.42857142857
Porsche Panamera PLATINUM édition,255000.0,Porsche,Sedan,Petrol,20.0,Automatic,100000.0,2014,2024-02-26,10,2.55,12750.0
Land Rover Range Rover Velar R_dynamique D300,350000.0,Land Rover,SUV,Diesel,19.0,Automatic,100000.0,2019,2024-02-26,5,3.5,18421.052631578947
Peugeot 3008 GT-line,77000.0,Peugeot,SUV,Petrol,9.0,Automatic,260000.0,2017,2024-02-26,7,0.29615384615384616,8555.555555555555
Porsche Macan S,185000.0,Porsche,SUV,Petrol,23.0,Automatic,110000.0,2015,2024-02-26,9,1.6818181818181819,8043.478260869565
Mercedes-Benz Classe C 180 kit AMG,198000.0,Mercedes,Sedan,Hybrid Petrol,10.0,Automatic,23000.0,2022,2024-02-15,2,8.608695652173912,19800.0
Volkswagen Polo Sedan 1.4,39000.0,Volkswagen,City,Petrol,5.0,Manual,110000.0,2017,2024-02-26,7,0.35454545454545455,7800.0
Volkswagen Golf 7 Bluemotion,55000.0,Volkswagen,Minivan,Diesel,5.0,Automatic,240000.0,2013,2024-02-15,11,0.22916666666666666,11000.0
KIA Seltos,98000.0,KIA,SUV,Petrol,8.0,Automatic,47000.0,2021,2024-02-26,3,2.0851063829787235,12250.0
Citroën C3 Shine,44500.0,Citroën,City,Petrol,4.0,Manual,55000.0,2019,2024-02-26,5,0.8090909090909091,11125.0
Fiat 500,55000.0,Fiat,City,Petrol,4.0,Automatic,37000.0,2021,2024-02-22,3,1.4864864864864864,13750.0
Renault Kadjar Blue Sport Edition 2 1.5 DCI,80000.0,Renault,SUV,Diesel,6.0,Manual,113000.0,2019,2024-02-05,5,0.7079646017699115,13333.333333333334
Renault Clio 4,42000.0,Renault,Sedan,Diesel,5.0,Manual,107518.0,2019,2024-02-05,5,0.3906322662251902,8400.0
Ford Focus Gia,29000.0,Ford,Coupe,Petrol,6.0,Manual,195000.0,201,2024-02-05,1823,0.14871794871794872,4833.333333333333
Peugeot 301,19000.0,Peugeot,Sedan,Petrol,5.0,Manual,150000.0,2014,2024-02-05,10,0.12666666666666668,3800.0
Ford Focus,38000.0,Ford,Sedan,Petrol,6.0,Manual,135000.0,2016,2024-02-05,8,0.2814814814814815,6333.333333333333
Mercedes-Benz Classe E coupé Avantgarde,88000.0,Mercedes,Coupe,Petrol,11.0,Automatic,73560.0,2011,2024-02-05,13,1.1963023382272975,8000.0
Peugeot 3008 GT.LINE,89500.0,Peugeot,SUV,Petrol,9.0,Automatic,129000.0,2018,2024-02-05,6,0.6937984496124031,9944.444444444445
Mazda 2 017,40000.0,Mazda,City,Petrol,6.0,Manual,164000.0,2017,2024-02-06,7,0.24390243902439024,6666.666666666667
Mazda 3,24500.0,Mazda,Compact,Petrol,6.0,Manual,251000.0,2012,2024-02-06,12,0.09760956175298804,4083.3333333333335
Volkswagen Vento GT,21800.0,Volkswagen,Sedan,Petrol,9.0,Manual,290000.0,1996,2024-02-06,28,0.07517241379310345,2422.222222222222
Audi A5 Sportback High tech,200000.0,Audi,Sedan,Petrol,8.0,Automatic,17000.0,2021,2024-02-06,3,11.764705882352942,25000.0
Citroën C4,39000.0,Citroën,Compact,Petrol,6.0,Manual,93000.0,2018,2024-02-06,6,0.41935483870967744,6500.0
Haval H6,85000.0,Haval,SUV,Petrol,9.0,Automatic,77000.0,2021,2024-02-21,3,1.103896103896104,9444.444444444445
Mercedes-Benz Classe C,68000.0,Mercedes,Sedan,Petrol,9.0,Automatic,194000.0,2011,2024-02-21,13,0.35051546391752575,7555.555555555556
Hyundai Accent Full option  boîte automatique,74000.0,Hyundai,Sedan,Petrol,6.0,Automatic,10000.0,2022,2024-02-21,2,7.4,12333.333333333334
Mini 3 portes,58000.0,Mini,Coupe,Petrol,4.0,Manual,146000.0,2016,2024-02-21,8,0.3972602739726027,14500.0
Ford Focus Ghia,30000.0,Ford,Coupe,Petrol,6.0,Manual,222000.0,2011,2024-02-21,13,0.13513513513513514,5000.0
Fiat Punto Evo xx,24000.0,Fiat,Compact,Petrol,4.0,Manual,100000.0,2013,2024-02-21,11,0.24,6000.0
Mercedes-Benz CLA,105000.0,Mercedes,Sedan,Petrol,7.0,Automatic,44000.0,2018,2024-02-21,6,2.3863636363636362,15000.0
Mahindra XUV 300 W8,62000.0,Mahindra,SUV,Petrol,6.0,Manual,5000.0,2023,2024-02-22,1,12.4,10333.333333333334
Ford Fiesta,31000.0,Ford,Coupe,Petrol,6.0,Manual,204000.0,2017,2024-02-22,7,0.15196078431372548,5166.666666666667
Mercedes-Benz Classe A AMG,90000.0,Mercedes,Compact,Petrol,6.0,Automatic,45000.0,2015,2024-02-22,9,2.0,15000.0
BMW Série 3 Bonne,63000.0,BMW,Sedan,Petrol,7.0,Automatic,202000.0,2015,2024-02-22,9,0.3118811881188119,9000.0
Renault Clio,49500.0,Renault,City,Petrol,4.0,Manual,33000.0,2019,2024-02-22,5,1.5,12375.0
Seat Leon Style plus,59000.0,Seat,City,Petrol,6.0,Manual,130000.0,2018,2024-02-22,6,0.45384615384615384,9833.333333333334
Mercedes-Benz Classe C C200,54000.0,Mercedes,Sedan,Diesel,8.0,Automatic,235000.0,2009,2024-02-22,15,0.2297872340425532,6750.0
KIA Rio 5p,64000.0,KIA,Sedan,Petrol,5.0,Manual,7500.0,2023,2024-02-22,1,8.533333333333333,12800.0
Hyundai Grand i10 très propre,36000.0,Hyundai,City,Petrol,5.0,Manual,160000.0,2017,2024-02-22,7,0.225,7200.0
Land Rover Range Rover Sport,380000.0,Land Rover,SUV,Hybrid Petrol,22.0,Automatic,57000.0,2020,2024-02-22,4,6.666666666666667,17272.727272727272
Peugeot 2008 Allure,45900.0,Peugeot,SUV,Petrol,6.0,Manual,147000.0,2017,2024-02-22,7,0.3122448979591837,7650.0
Volkswagen Golf 7,87000.0,Volkswagen,Sedan,Petrol,9.0,Automatic,17000.0,2020,2024-02-22,4,5.117647058823529,9666.666666666666
Mercedes-Benz Classe A Citadine,56000.0,Mercedes,City,Diesel,5.0,Manual,200000.0,2014,2024-02-22,10,0.28,11200.0
Ford Fiesta,25000.0,Ford,Compact,Petrol,5.0,Manual,270000.0,201,2024-02-22,1823,0.09259259259259259,5000.0
Fiat Doblo,29000.0,Fiat,Other,Diesel,5.0,Manual,170000.0,2020,2024-02-22,4,0.17058823529411765,5800.0
Land Rover Range Rover Sport Sport SDV6,275000.0,Land Rover,SUV,Diesel,16.0,Automatic,90000.0,2017,2024-02-22,7,3.0555555555555554,17187.5
Ford Fiesta Titanium,32000.0,Ford,Other,Petrol,5.0,Manual,162000.0,2017,2024-02-14,7,0.19753086419753085,6400.0
Seat Arona,70000.0,Seat,SUV,Petrol,6.0,Automatic,65000.0,2020,2024-02-14,4,1.0769230769230769,11666.666666666666
Citroën C4 Berline,38000.0,Citroën,Sedan,Petrol,6.0,Manual,210000.0,2015,2024-02-03,9,0.18095238095238095,6333.333333333333
Audi A4,45000.0,Audi,Sedan,Petrol,8.0,Automatic,300000.0,2015,2024-02-03,9,0.15,5625.0
Chevrolet Cruze,40000.0,Chevrolet,Sedan,Petrol,7.0,Manual,145000.0,2019,2024-02-04,5,0.27586206896551724,5714.285714285715
Fiat Fiorino,36000.0,Fiat,Utility,Diesel,5.0,Manual,80000.0,2020,2024-02-09,4,0.45,7200.0
BMW Série 3 F30 PACK M,77000.0,BMW,Sedan,Petrol,10.0,Automatic,250000.0,2014,2024-02-10,10,0.308,7700.0
Mercedes-Benz 220 KIT AMG,95000.0,Mercedes,Sedan,Diesel,9.0,Automatic,86000.0,2013,2024-02-12,11,1.1046511627906976,10555.555555555555
Suzuki Dzire Glx,35000.0,Suzuki,Sedan,Petrol,5.0,Manual,220000.0,2019,2024-02-12,5,0.1590909090909091,7000.0
Suzuki Celerio populaire,32500.0,Suzuki,Compact,Petrol,4.0,Manual,77000.0,2018,2024-01-26,6,0.42207792207792205,8125.0
Chery Arrizo 5,49000.0,Chery,Sedan,Petrol,7.0,Manual,66000.0,2020,2024-01-27,4,0.7424242424242424,7000.0
Toyota Yaris Sedan,50000.0,Toyota,City,Petrol,6.0,Manual,33000.0,2021,2024-01-31,3,1.5151515151515151,8333.333333333334
Volkswagen Touareg R5 TDI,35000.0,Volkswagen,SUV,Diesel,12.0,Manual,180000.0,2003,2024-02-15,21,0.19444444444444445,2916.6666666666665
Mercedes-Benz Classe C Kit AMG,106000.0,Mercedes,Sedan,Petrol,8.0,Automatic,160000.0,2015,2024-02-15,9,0.6625,13250.0
Hyundai i20,42000.0,Hyundai,Compact,Petrol,5.0,Manual,113000.0,2018,2024-02-20,6,0.37168141592920356,8400.0
Peugeot 2008,35000.0,Peugeot,SUV,Petrol,5.0,Manual,175000.0,2016,2024-02-22,8,0.2,7000.0
Chery Tiggo 2,49400.0,Chery,SUV,Petrol,6.0,Manual,45000.0,2020,2024-02-26,4,1.0977777777777777,8233.333333333334
Haval H6,65000.0,Haval,SUV,Petrol,9.0,Automatic,82730.0,2018,2024-01-19,6,0.7856883838994319,7222.222222222223
Mini Cooper S,34000.0,Mini,Other,Petrol,5.0,Manual,20127.0,2009,2024-01-19,15,1.6892731157152083,6800.0
Mercedes-Benz Classe C AMG Sport Pack,62000.0,Mercedes,Sedan,Petrol,9.0,Automatic,158000.0,2009,2024-01-19,15,0.3924050632911392,6888.888888888889
Mercedes-Benz Classe C AVANT GARDE,98000.0,Mercedes,City,Petrol,8.0,Automatic,113000.0,2014,2024-01-19,10,0.8672566371681416,12250.0
Mercedes-Benz Classe C 200 kit AMG,218000.0,Mercedes,Sedan,Hybrid Petrol,11.0,Automatic,25000.0,2022,2024-01-19,2,8.72,19818.18181818182
Mercedes-Benz Classe C C180 Kit Amg,122000.0,Mercedes,Sedan,Petrol,8.0,Automatic,62000.0,2015,2024-01-19,9,1.967741935483871,15250.0
Audi A6 TOUTE OPTION,108000.0,Audi,Sedan,Petrol,10.0,Automatic,125000.0,2017,2024-01-19,7,0.864,10800.0
Porsche Cayenne,160000.0,Porsche,Minivan,Petrol,21.0,Automatic,148000.0,2013,2024-01-22,11,1.0810810810810811,7619.047619047619
Volkswagen Golf 7 Sound,77000.0,Volkswagen,Compact,Petrol,6.0,Manual,73000.0,2017,2024-01-22,7,1.0547945205479452,12833.333333333334
KIA Sportage,59500.0,KIA,SUV,Diesel,9.0,Manual,180000.0,2012,2024-01-22,12,0.33055555555555555,6611.111111111111
Citroën Nemo 1.3,28500.0,Citroën,Pickup,Diesel,5.0,Manual,60000.0,2017,2024-01-22,7,0.475,5700.0
Mercedes-Benz CLA 200 kitAMG Plus Essence 9cv,179000.0,Mercedes,Coupe,Petrol,9.0,Automatic,33000.0,2019,2024-01-22,5,5.424242424242424,19888.88888888889
Fiat Punto Classic,18500.0,Fiat,City,Petrol,5.0,Manual,220000.0,2007,2024-01-22,17,0.08409090909090909,3700.0
Volkswagen Golf 7,44500.0,Volkswagen,City,Petrol,5.0,Manual,154000.0,2014,2024-01-26,10,0.288961038961039,8900.0
Hyundai i10,25000.0,Hyundai,City,Petrol,4.0,Manual,170000.0,2013,2024-01-26,11,0.14705882352941177,6250.0
Hyundai i20,28000.0,Hyundai,City,Petrol,4.0,Manual,172000.0,2014,2024-01-26,10,0.16279069767441862,7000.0
Citroën C3 excellente,33500.0,Citroën,City,Petrol,4.0,Manual,110000.0,2020,2024-01-26,4,0.30454545454545456,8375.0
Opel Meriva BLANC,36000.0,Opel,City,Diesel,6.0,Manual,123000.0,2012,2024-01-26,12,0.2926829268292683,6000.0
Mercedes-Benz Classe E,73000.0,Mercedes,Sedan,Petrol,12.0,Automatic,240000.0,2013,2024-01-26,11,0.30416666666666664,6083.333333333333
Seat Ibiza Excellence,83192.0,Seat,Other,Petrol,4.0,Manual,27000.0,2021,2024-01-26,3,3.081185185185185,20798.0
Mercedes-Benz Classe S 500,100000.0,Mercedes,Other,Petrol,25.0,Automatic,163000.0,2006,2024-01-27,18,0.6134969325153374,4000.0
Hyundai i10,33000.0,Hyundai,Coupe,Petrol,5.0,Manual,165000.0,2018,2024-01-27,6,0.2,6600.0
BMW X3 Pack M Édition limitée,250000.0,BMW,SUV,Diesel,8.0,Automatic,58000.0,2020,2024-01-27,4,4.310344827586207,31250.0
Citroën DS3 Sport chic,30000.0,Citroën,Coupe,Petrol,5.0,Manual,122000.0,2013,2024-01-27,11,0.2459016393442623,6000.0
Volkswagen Golf 7 1.2 TSI SMARTLINE,53000.0,Smart,City,Petrol,5.0,Manual,170000.0,2016,2024-01-27,8,0.31176470588235294,10600.0
Peugeot 208,29500.0,Peugeot,City,Petrol,5.0,Manual,110000.0,2015,2024-01-24,9,0.2681818181818182,5900.0
BMW Série 4 Coupé,120000.0,BMW,Coupe,Petrol,7.0,Automatic,78000.0,2017,2024-01-24,7,1.5384615384615385,17142.85714285714
Mercedes-Benz GLA 200 AMG,195000.0,Mercedes,SUV,Petrol,9.0,Automatic,81000.0,2021,2024-01-24,3,2.4074074074074074,21666.666666666668
Ssangyong Tivoli Manuel ttes options,48500.0,Ssangyong,SUV,Petrol,7.0,Manual,98600.0,2017,2024-01-25,7,0.4918864097363083,6928.571428571428
Dacia Duster,43000.0,Dacia,Other,Petrol,7.0,Manual,181000.0,2014,2024-01-25,10,0.23756906077348067,6142.857142857143
Chevrolet Sonic 4p,36000.0,Chevrolet,Sedan,Petrol,5.0,Manual,90000.0,2018,2024-01-25,6,0.4,7200.0
KIA Picanto BVA GT LINE,43500.0,KIA,City,Petrol,5.0,Automatic,49520.0,2019,2024-01-25,5,0.8784329563812601,8700.0
Renault Megane 4,65000.0,Renault,Sedan,Petrol,7.0,Manual,80000.0,2021,2024-01-25,3,0.8125,9285.714285714286
BMW Série 3 LOUNGE,168000.0,BMW,City,Petrol,9.0,Automatic,65000.0,2021,2024-01-19,3,2.5846153846153848,18666.666666666668
Mercedes-Benz Classe A amg,135000.0,Mercedes,Compact,Petrol,7.0,Automatic,56000.0,2019,2024-01-19,5,2.4107142857142856,19285.714285714286
Mercedes-Benz Classe A A200 Kit AMG,148000.0,Mercedes,Other,Petrol,9.0,Automatic,19000.0,2019,2024-01-19,5,7.7894736842105265,16444.444444444445
Renault Kadjar,79000.0,Renault,Other,Diesel,6.0,Automatic,169000.0,2019,2024-01-19,5,0.46745562130177515,13166.666666666666
Mini 3 portes COOPER,45000.0,Mini,Other,Petrol,7.0,Automatic,79000.0,201,2024-01-19,1823,0.569620253164557,6428.571428571428
Mahindra KUV 100,32000.0,Mahindra,City,Petrol,5.0,Manual,46000.0,2020,2024-01-20,4,0.6956521739130435,6400.0
Peugeot 208 Gt line,38500.0,Peugeot,City,Petrol,4.0,Manual,58000.0,2021,2024-01-20,3,0.6637931034482759,9625.0
Volkswagen Golf 7 IQ. DRIVE,80000.0,Volkswagen,Sedan,Petrol,6.0,Manual,103000.0,2019,2024-01-20,5,0.7766990291262136,13333.333333333334
Audi A6,84000.0,Audi,Sedan,Diesel,9.0,Manual,330000.0,2012,2024-01-20,12,0.2545454545454545,9333.333333333334
Toyota Land Cruiser,265000.0,Toyota,SUV,Diesel,11.0,Automatic,88000.0,2017,2024-01-20,7,3.0113636363636362,24090.909090909092
Seat Leon 2 portes,55000.0,Seat,City,Petrol,6.0,Manual,73000.0,2018,2024-01-20,6,0.7534246575342466,9166.666666666666
Peugeot Landtrek Double Cabine,85000.0,Peugeot,Pickup,Diesel,6.0,Manual,60000.0,2022,2024-01-20,2,1.4166666666666667,14166.666666666666
Renault Kadjar,76500.0,Renault,SUV,Petrol,7.0,Manual,81000.0,2020,2024-01-20,4,0.9444444444444444,10928.57142857143
Nissan Qashqai,73000.0,Nissan,Other,Petrol,7.0,Manual,71100.0,2018,2024-01-20,6,1.0267229254571026,10428.57142857143
Mercedes-Benz Classe E coupé AMG,77000.0,Mercedes,Coupe,Petrol,11.0,Automatic,148000.0,2011,2024-01-21,13,0.5202702702702703,7000.0
Mini 5 portes Cooper 5 portes,69500.0,Mini,Sedan,Petrol,5.0,Automatic,34000.0,2016,2024-01-21,8,2.0441176470588234,13900.0
BMW Série 3 M,235000.0,BMW,Sedan,Petrol,10.0,Automatic,14000.0,2022,2024-01-21,2,16.785714285714285,23500.0
Alfa Romeo Giulietta,43000.0,Alfa Romeo,Coupe,Petrol,9.0,Automatic,182000.0,2015,2024-01-21,9,0.23626373626373626,4777.777777777777
Suzuki Swift Bon état/ Première main,29000.0,Suzuki,City,Petrol,5.0,Manual,175000.0,2017,2024-01-21,7,0.1657142857142857,5800.0
Seat Ibiza,39000.0,Seat,Compact,Petrol,4.0,Manual,140000.0,2018,2024-01-21,6,0.2785714285714286,9750.0
Isuzu Mu-x,235000.0,Isuzu,SUV,Diesel,17.0,Automatic,64000.0,2021,2024-01-21,3,3.671875,13823.529411764706
Ssangyong Tivoli,66000.0,Ssangyong,SUV,Petrol,7.0,Manual,35000.0,2018,2024-01-21,6,1.8857142857142857,9428.57142857143
BMW X3 S line,85000.0,BMW,SUV,Petrol,9.0,Automatic,260000.0,2015,2024-01-21,9,0.3269230769230769,9444.444444444445
Citroën C3 Aircross,51000.0,Citroën,SUV,Petrol,6.0,Automatic,40000.0,2020,2024-01-21,4,1.275,8500.0
Audi Q2 tdi boite auto,120000.0,Audi,Sedan,Diesel,6.0,Automatic,115000.0,2020,2024-01-21,4,1.0434782608695652,20000.0
Hyundai Tucson Hybride tucson Nline neuf,155000.0,Hyundai,Sedan,Hybrid Diesel,7.0,Automatic,60000.0,2022,2024-01-21,2,2.5833333333333335,22142.85714285714
Renault Clio Dynamique,39000.0,Renault,City,Petrol,5.0,Manual,110000.0,2015,2024-01-22,9,0.35454545454545455,7800.0
KIA Rio 5p Prestige,54000.0,KIA,City,Petrol,5.0,Manual,52200.0,2020,2024-01-22,4,1.0344827586206897,10800.0
Mercedes-Benz Classe S 350 DIESEL,89000.0,Mercedes,Sedan,Diesel,15.0,Automatic,225000.0,2008,2024-01-22,16,0.39555555555555555,5933.333333333333
KIA Rio 5p Prestige,65000.0,KIA,Coupe,Petrol,5.0,Manual,30000.0,2021,2024-01-22,3,2.1666666666666665,13000.0
Hyundai Tucson,160000.0,Hyundai,SUV,Petrol,10.0,Automatic,1700.0,2023,2024-02-26,1,94.11764705882354,16000.0
Citroën Berlingo Utilitaire Occasion,22000.0,Citroën,Utility,Diesel,7.0,Manual,184000.0,2006,2024-01-25,18,0.11956521739130435,3142.8571428571427
BMW Série 5 Kit M,150000.0,BMW,Sedan,Petrol,9.0,Automatic,61000.0,2017,2024-01-25,7,2.459016393442623,16666.666666666668
Volkswagen Tiguan,92000.0,Volkswagen,SUV,Petrol,8.0,Automatic,103500.0,2018,2024-01-25,6,0.8888888888888888,11500.0
Dacia Duster,48000.0,Dacia,SUV,Petrol,7.0,Manual,93000.0,2015,2024-01-25,9,0.5161290322580645,6857.142857142857
Volkswagen Amarok v6 3L aventura,153000.0,Volkswagen,Pickup,Diesel,10.0,Automatic,130000.0,2017,2024-01-25,7,1.176923076923077,15300.0
Audi A3 Berline S Line,92000.0,Audi,Sedan,Petrol,6.0,Automatic,95000.0,2020,2024-01-26,4,0.968421052631579,15333.333333333334
Dacia Sandero Stepway Stepway,58500.0,Dacia,Compact,Petrol,5.0,Manual,12000.0,2021,2024-01-26,3,4.875,11700.0
Peugeot 206+,21000.0,Peugeot,Compact,Petrol,4.0,Manual,240000.0,201,2024-01-26,1823,0.0875,5250.0
Porsche Cayenne Coupé Full Black Pack S,470000.0,Porsche,Coupe,Petrol,24.0,Automatic,45000.0,2019,2024-01-26,5,10.444444444444445,19583.333333333332
Ford C-Max,23500.0,Ford,Minivan,Diesel,5.0,Manual,294000.0,2008,2024-01-26,16,0.07993197278911565,4700.0
KIA Sportage GT Line,135000.0,KIA,SUV,Petrol,8.0,Automatic,73000.0,2019,2024-01-26,5,1.8493150684931507,16875.0
Volkswagen Touareg Black édition,40000.0,Volkswagen,SUV,Diesel,16.0,Automatic,170000.0,2006,2024-01-26,18,0.23529411764705882,2500.0
Land Rover Range Rover Evoque,121000.0,Land Rover,SUV,Diesel,11.0,Automatic,176000.0,2014,2024-01-22,10,0.6875,11000.0
Chevrolet Sonic Tout options,37000.0,Chevrolet,City,Petrol,5.0,Manual,130000.0,2019,2024-01-23,5,0.2846153846153846,7400.0
Mercedes-Benz Classe C PARFAITE,180000.0,Mercedes,Sedan,Hybrid Petrol,10.0,Automatic,41000.0,2022,2024-01-23,2,4.390243902439025,18000.0
Ford Focus Titanium,52000.0,Ford,Compact,Petrol,6.0,Manual,104000.0,2017,2024-01-23,7,0.5,8666.666666666666
Renault Kadjar,90000.0,Renault,SUV,Diesel,6.0,Automatic,110000.0,2020,2024-01-23,4,0.8181818181818182,15000.0
Mercedes-Benz Classe E Business,250000.0,Mercedes,Sedan,Petrol,9.0,Automatic,7000.0,2023,2024-01-23,1,35.714285714285715,27777.777777777777
Mercedes-Benz GLA AMG,175000.0,Mercedes,Other,Petrol,8.0,Automatic,25000.0,2021,2024-01-23,3,7.0,21875.0
Citroën C4 Coupé VTS,22000.0,Citroën,Coupe,Petrol,7.0,Manual,180000.0,2008,2024-01-23,16,0.12222222222222222,3142.8571428571427
Citroën C4,22500.0,Citroën,Other,Petrol,6.0,Manual,264000.0,2008,2024-01-23,16,0.08522727272727272,3750.0
Peugeot 207,24500.0,Peugeot,City,Petrol,6.0,Manual,205000.0,2011,2024-01-23,13,0.11951219512195121,4083.3333333333335
Suzuki Ciaz Bva,65000.0,Suzuki,Sedan,Petrol,6.0,Automatic,20000.0,2023,2024-01-23,1,3.25,10833.333333333334
Ssangyong Actyon Sports 4x4,45000.0,Ssangyong,Pickup,Diesel,7.0,Manual,300000.0,2016,2024-01-23,8,0.15,6428.571428571428
Volkswagen Tiguan,55000.0,Volkswagen,SUV,Diesel,9.0,Automatic,147202.0,2012,2024-01-24,12,0.37363622776864447,6111.111111111111
Mercedes-Benz CLA 180,78000.0,Mercedes,Sedan,Petrol,7.0,Automatic,93000.0,2014,2024-01-24,10,0.8387096774193549,11142.857142857143
Mercedes-Benz Classe A,68000.0,Mercedes,Compact,Petrol,6.0,Automatic,184600.0,2015,2024-01-24,9,0.36836403033586135,11333.333333333334
Ford Ecosport,70000.0,Ford,SUV,Petrol,7.0,Manual,34000.0,2023,2024-01-24,1,2.0588235294117645,10000.0
Jeep Renegade,105000.0,Jeep,SUV,Petrol,7.0,Automatic,20000.0,2023,2024-02-10,1,5.25,15000.0
KIA Rio 5p,49500.0,KIA,Coupe,Petrol,5.0,Manual,124500.0,2018,2024-01-30,6,0.39759036144578314,9900.0
Mercedes-Benz Classe A,78000.0,Mercedes,Other,Petrol,6.0,Manual,112000.0,2014,2024-02-24,10,0.6964285714285714,13000.0
Haval Jolion,92000.0,Haval,SUV,Petrol,9.0,Automatic,21000.0,2022,2024-02-26,2,4.380952380952381,10222.222222222223
Renault Clio,28900.0,Renault,City,Petrol,5.0,Manual,233000.0,201,2024-02-26,1823,0.1240343347639485,5780.0
KIA Sportage,100000.0,KIA,SUV,Diesel,10.0,Automatic,130000.0,2016,2024-02-26,8,0.7692307692307693,10000.0
Volkswagen Golf 7 IQ drive,79500.0,Volkswagen,Compact,Petrol,6.0,Manual,100000.0,2019,2024-02-26,5,0.795,13250.0
Toyota Aygo,33000.0,Toyota,Compact,Petrol,4.0,Manual,69000.0,2020,2024-02-23,4,0.4782608695652174,8250.0
Ford Ka Titanium,25500.0,Ford,City,Petrol,4.0,Manual,98000.0,2014,2024-02-23,10,0.2602040816326531,6375.0
