title,price,manufacturer,category,fuel_type,fiscal_horsepower,transmission,mileage,year,insertion_date,age,price_per_km,price_per_horsepower
Ford Kuga,0.14905149051490515,Ford,City,Petrol,0.1794871794871795,Automatic,0.0410696183457081,2022,2024-02-26,2,4.0,10909.09090909091
Mercedes-Benz Classe C KIT AMG,0.07588075880758807,Mercedes,Sedan,Petrol,0.1282051282051282,Automatic,0.30957012520890986,2011,2024-02-26,13,0.2920353982300885,7333.333333333333
Isuzu NKR 66 Simple Cabine,0.056910569105691054,Isuzu,Other,Diesel,0.33333333333333337,Manual,0.4082029644647799,2004,2024-02-26,20,0.174496644295302,3058.823529411765
KIA Sorento BVA,0.07723577235772357,KIA,SUV,Diesel,0.20512820512820515,Automatic,0.31504972738979153,2013,2024-02-26,11,0.29130434782608694,5583.333333333333
Volkswagen Passat,0.03387533875338754,Volkswagen,Sedan,Diesel,0.051282051282051294,Manual,0.5986191402504177,2008,2024-02-26,16,0.08009153318077804,5833.333333333333
Suzuki Dzire comfort,0.03861788617886179,Suzuki,Sedan,Petrol,0.025641025641025633,Manual,0.14244225869201896,2021,2024-02-26,3,0.3701923076923077,7700.0
Citroën DS 7 Performance Line,0.14769647696476965,Citroën,SUV,Petrol,0.15384615384615383,Automatic,0.1602509657798844,2019,2024-02-26,5,1.017094017094017,11900.0
Volkswagen Golf 7,0.07791327913279132,Volkswagen,Compact,Petrol,0.025641025641025633,Manual,0.10408504342584728,2016,2024-02-26,8,0.8881578947368421,13500.0
Haval H6,0.1016260162601626,Haval,City,Petrol,0.1282051282051282,Automatic,0.07531713197621852,2019,2024-02-26,5,1.5454545454545454,9444.444444444445
Mercedes-Benz CLS DESIGNO,0.07249322493224931,Mercedes,Sedan,Petrol,0.28205128205128205,Automatic,0.21915668922436232,2009,2024-02-26,15,0.396875,4233.333333333333
Mercedes-Benz Classe C,0.09756097560975609,Mercedes,City,Petrol,0.3846153846153846,Automatic,0.29176141812104445,2012,2024-02-26,12,0.38497652582159625,4315.789473684211
KIA Sportage,0.1124661246612466,KIA,SUV,Petrol,0.10256410256410256,Automatic,0.10956464560672895,2020,2024-02-26,4,1.1625,11625.0
Chery Tiggo 8,0.1111111111111111,Chery,City,Petrol,0.1282051282051282,Automatic,0.10134524233540644,2021,2024-02-26,3,1.2432432432432432,10222.222222222223
Peugeot 308,0.05013550135501355,Peugeot,City,Petrol,0.025641025641025633,Manual,0.2164168881339215,2019,2024-02-26,5,0.2974683544303797,9400.0
Seat Leon Style,0.06368563685636856,Seat,City,Petrol,0.025641025641025633,Manual,0.13422285542069645,2018,2024-02-26,6,0.5816326530612245,11400.0
Ford Transit,0.037940379403794036,Ford,Utility,Diesel,0.051282051282051294,Manual,0.35066714156552237,2017,2024-02-26,7,0.1484375,6333.333333333333
BMW Série 5,0.09078590785907859,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.26984300939751776,2012,2024-02-26,12,0.39086294416243655,7700.0
BMW Série 4 Gran Coupé,0.14227642276422764,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.06983752979533685,2019,2024-02-26,5,2.2549019607843137,16428.571428571428
Dongfeng S50,0.078130081300813,Dongfeng,Sedan,Petrol,0.07692307692307693,Automatic,0.0890161374284227,2021,2024-02-26,3,1.0409230769230768,9665.714285714286
Hyundai Grand i10,0.05826558265582656,Hyundai,City,Petrol,0.025641025641025633,Automatic,0.0739472314309981,2021,2024-02-26,3,0.9814814814814815,10600.0
Renault Clio Boite Auto,0.054878048780487805,Renault,City,Petrol,0.051282051282051294,Automatic,0.13422285542069645,2019,2024-02-26,5,0.5153061224489796,8416.666666666666
Ford Kuga,0.07859078590785908,Ford,City,Petrol,0.1794871794871795,Automatic,0.257513904490534,2017,2024-02-26,7,0.3617021276595745,6181.818181818182
Citroën C4 Cactus,0.03590785907859079,Citroën,City,Petrol,0.025641025641025633,Manual,0.23148579413134607,2015,2024-02-26,9,0.21597633136094674,7300.0
ZXAUTO Grand Tiger Double Cabine Premiere main,0.0453929539295393,Other,SUV,Diesel,0.1282051282051282,Manual,0.3287487328419957,2019,2024-02-26,5,0.18125,4833.333333333333
Toyota RAV 4 Premiere main,0.11924119241192412,Toyota,SUV,Petrol,0.1282051282051282,Automatic,0.17531987177730898,2019,2024-02-26,5,0.765625,10888.888888888889
Peugeot 3008 Gtline,0.09349593495934959,Peugeot,SUV,Petrol,0.051282051282051294,Automatic,0.2027178826817173,2019,2024-02-26,5,0.5337837837837838,13166.666666666666
Mercedes-Benz Classe C 180 Pack AMG,0.26829268292682923,Mercedes,Sedan,Hybrid Petrol,0.1282051282051282,Automatic,0.05476862379791227,2022,2024-02-26,2,5.2,23111.11111111111
Mercedes-Benz GLA Pack AMG,0.23712737127371272,Mercedes,SUV,Petrol,0.10256410256410256,Automatic,0.034220115619606015,2021,2024-02-26,3,7.4,23125.0
Haval Jolion,0.1043360433604336,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.05476862379791227,2022,2024-02-26,2,2.175,9666.666666666666
Chery Tiggo 2,0.0453929539295393,Chery,SUV,Petrol,0.051282051282051294,Manual,0.0821666347023206,2020,2024-02-26,4,0.725,7250.0
Mercedes-Benz CLA Pack AMG,0.21544715447154472,Mercedes,City,Petrol,0.07692307692307693,Automatic,0.027370612893503933,2020,2024-02-26,4,8.45,24142.85714285714
Mercedes-Benz CLA AMG,0.21544715447154472,Mercedes,Sedan,Petrol,0.10256410256410256,Automatic,0.12189375051371269,2021,2024-02-26,3,1.898876404494382,21125.0
BMW Série 3 318i,0.1056910569105691,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.1602509657798844,2017,2024-02-26,7,0.7521367521367521,12571.42857142857
Peugeot Partner,0.05149051490514905,Peugeot,Utility,Diesel,0.025641025641025633,Manual,0.13559275596591688,2020,2024-02-26,4,0.48484848484848486,9600.0
Great Wall Poer,0.11788617886178861,Great Wall,Pickup,Diesel,0.1794871794871795,Manual,0.012301706896079343,2022,2024-02-26,2,10.777777777777779,8818.181818181818
Volkswagen Golf 7 R_line,0.09485094850948508,Volkswagen,City,Petrol,0.051282051282051294,Manual,0.17805967286774982,2018,2024-02-26,6,0.6153846153846154,13333.333333333334
Volkswagen Polo,0.029132791327913278,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.29450121921148525,2011,2024-02-26,13,0.14651162790697675,6300.0
BMW Série 5,0.14634146341463414,BMW,Sedan,Petrol,0.1282051282051282,Automatic,0.16436066741554564,2016,2024-02-26,8,0.9833333333333333,13111.111111111111
Ssangyong Actyon Sports 4*4,0.04065040650406504,Ssangyong,SUV,Diesel,0.07692307692307693,Automatic,0.273952711033179,2017,2024-02-26,7,0.2,5714.285714285715
Audi A5 Cabriolet,0.1043360433604336,Audi,Convertible,Petrol,0.1794871794871795,Automatic,0.17805967286774982,2014,2024-02-26,10,0.6692307692307692,7909.090909090909
Mercedes-Benz GLC Coupé kit AMG,0.36585365853658536,Mercedes,SUV,Hybrid Petrol,0.15384615384615383,Automatic,0.0890161374284227,2020,2024-02-26,4,4.3076923076923075,28000.0
Seat Ibiza FR 1.6,0.07859078590785908,Seat,City,Petrol,0.051282051282051294,Automatic,0.1369626565111373,2020,2024-02-26,4,0.68,11333.333333333334
BMW Série 1,0.05013550135501355,BMW,City,Petrol,0.07692307692307693,Manual,0.30957012520890986,2012,2024-02-26,12,0.2079646017699115,6714.285714285715
Toyota Prado,0.07046070460704607,Toyota,SUV,Diesel,0.20512820512820515,Manual,0.5068358037206498,2002,2024-02-26,22,0.16756756756756758,5166.666666666667
Mazda 6,0.05555555555555556,Mazda,Sedan,Petrol,0.1282051282051282,Automatic,0.17121017014164772,2014,2024-02-26,10,0.408,5666.666666666667
KIA Sorento,0.1056910569105691,KIA,City,Diesel,0.20512820512820515,Automatic,0.1766897723225294,2015,2024-02-26,9,0.6821705426356589,7333.333333333333
Volkswagen Golf 7 Rline 1.4,0.12872628726287264,Volkswagen,Compact,Petrol,0.07692307692307693,Manual,0.12326365105893311,2019,2024-02-26,5,1.1666666666666667,15000.0
Volkswagen Tiguan,0.056910569105691054,Volkswagen,SUV,Petrol,0.20512820512820515,Automatic,0.23970519740266857,2013,2024-02-26,11,0.29714285714285715,4333.333333333333
Mercedes-Benz Classe A Berline 180,0.14634146341463414,Mercedes,Sedan,Diesel,0.051282051282051294,Automatic,0.16436066741554564,2020,2024-02-26,4,0.9833333333333333,19666.666666666668
Audi A3 Sportback 1.5,0.18292682926829268,Audi,Sedan,Hybrid Petrol,0.10256410256410256,Automatic,0.0012055124797939669,2023,2024-02-26,1,161.11111111111111,18125.0
Volkswagen Golf 8 Style 1.5,0.16666666666666666,Volkswagen,Compact,Hybrid Petrol,0.10256410256410256,Automatic,0.010931806350858927,2022,2024-02-26,2,16.625,16625.0
BMW Série 3 Kit m,0.27777777777777773,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.00545220416997726,2023,2024-02-26,1,53.75,21500.0
DS 7 Crossback Performance line,0.27100271002710025,DS,SUV,Hybrid Petrol,0.15384615384615383,Automatic,0.0013425025343160087,2023,2024-02-26,1,210.0,21000.0
Land Rover Range Rover Sport HSE p400e,0.508130081300813,Land Rover,SUV,Hybrid Petrol,0.33333333333333337,Automatic,0.05476862379791227,2020,2024-02-26,4,9.625,22647.058823529413
Land Rover Range Rover Evoque Se p300e,0.37262872628726285,Land Rover,SUV,Hybrid Petrol,0.1282051282051282,Automatic,0.008192005260418094,2023,2024-02-26,1,47.5,31666.666666666668
Mercedes-Benz Classe E 300DE AMG-designo,0.37262872628726285,Mercedes,Sedan,Hybrid Diesel,0.15384615384615383,Automatic,0.0821666347023206,2021,2024-02-26,3,4.75,28500.0
Mahindra KUV 100,0.03523035230352304,Mahindra,SUV,Petrol,0.025641025641025633,Manual,0.11915394942327187,2020,2024-02-26,4,0.41379310344827586,7200.0
MG 6,0.1016260162601626,MG,Sedan,Petrol,0.1282051282051282,Automatic,0.027370612893503933,2021,2024-02-26,3,4.25,9444.444444444445
Seat Leon,0.08333333333333333,Seat,City,Petrol,0.051282051282051294,Manual,0.09038603797364311,2020,2024-02-26,4,1.0833333333333333,11916.666666666666
Chery E3,0.029810298102981032,Chery,Sedan,Petrol,0.051282051282051294,Manual,0.11641414833283104,2016,2024-02-26,8,0.3764705882352941,5333.333333333333
Seat Ibiza,0.07439024390243902,Seat,City,Petrol,0.051282051282051294,Manual,0.15614126414422314,2020,2024-02-26,4,0.5692982456140351,10816.666666666666
Citroën C4,0.025609756097560978,Citroën,City,Petrol,0.051282051282051294,Manual,0.2588838050357544,2011,2024-02-26,13,0.1529100529100529,4816.666666666667
BMW Série 3,0.08523035230352302,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.2328556946765665,2013,2024-02-26,11,0.4288235294117647,7290.0
Hyundai Grand i10,0.049999999999999996,Hyundai,City,Petrol,0.025641025641025633,Manual,0.09449573960930435,2021,2024-02-26,3,0.6797101449275362,9380.0
Land Rover Range Rover Velar,0.4607046070460704,Land Rover,SUV,Diesel,0.1794871794871795,Automatic,0.07668703252143894,2019,2024-02-26,5,6.25,31818.18181818182
Audi A4,0.05420054200542005,Audi,Sedan,Petrol,0.07692307692307693,Manual,0.23970519740266857,2014,2024-02-26,10,0.2857142857142857,7142.857142857143
Skoda Octavia,0.07723577235772357,Skoda,Sedan,Petrol,0.10256410256410256,Automatic,0.14107235814679855,2018,2024-02-26,6,0.6504854368932039,8375.0
Nissan Juke,0.06097560975609757,Nissan,SUV,Petrol,0.051282051282051294,Manual,0.1835392750486315,2015,2024-02-26,9,0.41044776119402987,9166.666666666666
Land Rover Range Rover Sport,0.1056910569105691,Land Rover,SUV,Diesel,0.23076923076923075,Automatic,0.2684731088522973,2008,2024-02-26,16,0.4489795918367347,6769.2307692307695
Mercedes-Benz Classe E,0.06097560975609757,Mercedes,Sedan,Diesel,0.1282051282051282,Automatic,0.23970519740266857,2011,2024-02-26,13,0.3142857142857143,6111.111111111111
MG 5,0.05826558265582656,MG,Sedan,Petrol,0.051282051282051294,Manual,0.031480314529165186,2021,2024-02-26,3,2.3043478260869565,8833.333333333334
Porsche Cayenne,0.06097560975609757,Porsche,SUV,Petrol,0.5897435897435898,Automatic,0.3205293295706732,2003,2024-02-26,21,0.23504273504273504,2037.037037037037
Volkswagen Scirocco,0.03387533875338754,Volkswagen,Minivan,Petrol,0.1282051282051282,Automatic,0.257513904490534,2009,2024-02-26,15,0.18617021276595744,3888.8888888888887
Citroën C3,0.05555555555555556,Citroën,City,Petrol,0.025641025641025633,Manual,0.03559001616482643,2020,2024-02-26,4,1.9615384615384615,10200.0
Mini Countryman S HYBRID 4*4,0.2005420054200542,Mini,SUV,Hybrid Petrol,0.025641025641025633,Automatic,0.047919121071810185,2019,2024-02-26,5,4.514285714285714,31600.0
Peugeot 3008,0.12872628726287264,Peugeot,Other,Petrol,0.07692307692307693,Automatic,0.05476862379791227,2020,2024-02-26,4,2.625,15000.0
Mercedes-Benz Classe E,0.1084010840108401,Mercedes,Sedan,Petrol,0.1282051282051282,Automatic,0.19175867831995397,2014,2024-02-26,10,0.6428571428571429,10000.0
Land Rover Discovery Sport,0.1964769647696477,Land Rover,SUV,Diesel,0.1282051282051282,Automatic,0.1602509657798844,2016,2024-02-26,8,1.3247863247863247,17222.222222222223
Volkswagen Golf 8,0.1253387533875339,Volkswagen,City,Petrol,0.051282051282051294,Manual,0.034220115619606015,2020,2024-02-26,4,4.1,17083.333333333332
Seat Ibiza,0.05406504065040651,Seat,City,Petrol,0.0,Manual,0.12600345214937397,2021,2024-02-26,3,0.5423913043478261,12475.0
Peugeot 3008,0.09349593495934959,Peugeot,SUV,Petrol,0.07692307692307693,Automatic,0.1369626565111373,2019,2024-02-26,5,0.79,11285.714285714286
BAIC YX Kenbo S2,0.03523035230352304,BAIC,SUV,Petrol,0.07692307692307693,Manual,0.12737335269459438,2018,2024-02-26,6,0.3870967741935484,5142.857142857143
Mercedes-Benz Classe C,0.05406504065040651,Mercedes,Sedan,Diesel,0.15384615384615383,Manual,0.27258281048795857,201,2024-02-26,1823,0.2507537688442211,4990.0
Volkswagen Golf 7,0.06097560975609757,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.24929450121921148,2014,2024-02-26,10,0.3021978021978022,11000.0
Fiat 500,0.03048780487804878,Fiat,Minivan,Petrol,0.0,Manual,0.1287432532398148,2012,2024-02-26,12,0.34574468085106386,8125.0
Dongfeng AX4,0.07317073170731707,Dongfeng,SUV,Petrol,0.07692307692307693,Manual,0.04243951889092852,2021,2024-02-26,3,2.064516129032258,9142.857142857143
Peugeot 5008,0.11517615176151762,Peugeot,SUV,Diesel,0.051282051282051294,Automatic,0.18901887722951313,2019,2024-02-26,5,0.6884057971014492,15833.333333333334
Mazda CX-9,0.11517615176151762,Mazda,SUV,Petrol,0.28205128205128205,Automatic,0.2177867886791419,2017,2024-02-26,7,0.5974842767295597,6333.333333333333
Seat Leon,0.07046070460704607,Seat,City,Petrol,0.051282051282051294,Manual,0.1616208663251048,2017,2024-02-26,7,0.5254237288135594,10333.333333333334
Toyota Hilux,0.27100271002710025,Toyota,Pickup,Diesel,0.10256410256410256,Automatic,0.0013425025343160087,2023,2024-02-26,1,210.0,26250.0
Audi Q5 S-line,0.12181571815718158,Audi,SUV,Diesel,0.1282051282051282,Automatic,0.2260061919504644,2015,2024-02-20,9,0.6054545454545455,11100.0
Volkswagen Golf 7 Citadine,0.07452574525745256,Volkswagen,City,Petrol,0.025641025641025633,Automatic,0.16436066741554564,2017,2024-02-20,7,0.5416666666666666,13000.0
Chery Arrizo 5 Parfait Etat,0.036585365853658534,Chery,City,Petrol,0.07692307692307693,Manual,0.2328556946765665,2017,2024-02-20,7,0.21764705882352942,5285.714285714285
KIA Sportage GT line,0.1219512195121951,KIA,SUV,Diesel,0.15384615384615383,Automatic,0.17531987177730898,2017,2024-02-20,7,0.78125,10000.0
Renault Megane Phase 2,0.015582655826558265,Renault,City,Petrol,0.07692307692307693,Manual,0.31504972738979153,2006,2024-02-20,18,0.09347826086956522,3071.4285714285716
Nissan Juke,0.04742547425474255,Nissan,SUV,Petrol,0.025641025641025633,Manual,0.15751116468944357,2016,2024-02-20,8,0.391304347826087,9000.0
Audi Q3 S line,0.1056910569105691,Audi,SUV,Petrol,0.10256410256410256,Automatic,0.13559275596591688,2018,2024-02-20,6,0.8888888888888888,11000.0
Seat Leon Référence,0.036585365853658534,Seat,Compact,Petrol,0.025641025641025633,Manual,0.2602537055809748,2014,2024-02-20,10,0.19473684210526315,7400.0
Mazda CX-9 Confort,0.06571815718157181,Mazda,SUV,Petrol,0.41025641025641024,Automatic,0.37258555028904905,201,2024-02-20,1823,0.21507352941176472,2925.0
Mercedes-Benz Classe C PARFAITE,0.07452574525745256,Mercedes,Sedan,Petrol,0.41025641025641024,Automatic,0.34244773829419983,2016,2024-02-20,8,0.26,3250.0
Opel Astra GTC 2 PORTES,0.02032520325203252,Opel,Coupe,Petrol,0.025641025641025633,Manual,0.4109427655552207,201,2024-02-20,1823,0.08333333333333333,5000.0
Mercedes-Benz Classe C C180 Essence BVA bluemotio,0.05555555555555556,Mercedes,Sedan,Petrol,0.1282051282051282,Automatic,0.38354475465081234,201,2024-02-20,1823,0.18214285714285713,5666.666666666667
BMW Série 4 Gran Coupé 420i kit M performance,0.14227642276422764,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.19175867831995397,2016,2024-02-26,8,0.8214285714285714,11500.0
Haval H6,0.09756097560975609,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.08490643579276144,2020,2024-02-26,4,1.3225806451612903,9111.111111111111
Volkswagen Passat,0.09214092140921408,Volkswagen,City,Petrol,0.07692307692307693,Manual,0.09449573960930435,2018,2024-02-26,6,1.1304347826086956,11142.857142857143
Seat Leon,0.08265582655826557,Seat,City,Petrol,0.051282051282051294,Manual,0.0821666347023206,2020,2024-02-26,4,1.1833333333333333,11833.333333333334
BMW Série 4 Gran Coupé 418 PACK M,0.15582655826558267,BMW,City,Petrol,0.07692307692307693,Automatic,0.15066166196334146,2017,2024-02-26,7,1.1363636363636365,17857.14285714286
Fiat Panda City Cross,0.04742547425474255,Fiat,City,Petrol,0.0,Manual,0.027370612893503933,2022,2024-02-26,2,2.25,11250.0
Haval H6,0.09485094850948508,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.12326365105893311,2019,2024-02-26,5,0.8888888888888888,8888.888888888889
BMW Série 1 Pack sport,0.1111111111111111,BMW,City,Petrol,0.07692307692307693,Automatic,0.09586564015452477,2020,2024-02-26,4,1.3142857142857143,13142.857142857143
BMW X1 FACELIFT PACK M,0.1815718157181572,BMW,SUV,Petrol,0.10256410256410256,Automatic,0.11915394942327187,2020,2024-02-26,4,1.6551724137931034,18000.0
BMW X1,0.1124661246612466,BMW,SUV,Petrol,0.10256410256410256,Automatic,0.11641414833283104,2018,2024-02-26,6,1.0941176470588236,11625.0
BMW X4 PACK M,0.3495934959349593,BMW,SUV,Petrol,0.15384615384615383,Automatic,0.09997534179018602,2020,2024-02-26,4,3.671232876712329,26800.0
Jaguar F-Pace R-Sport dynamique,0.3509485094850948,Jaguar,SUV,Petrol,0.28205128205128205,Automatic,0.03695991671004685,2021,2024-02-26,3,9.962962962962964,17933.333333333332
BMW Série 3 KIT M et kit akrapovic d’origine,0.09010840108401083,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.15888106523466397,2016,2024-02-26,8,0.6594827586206896,10928.57142857143
Land Rover Range Rover Sport Range Sport 3.0 V6 24CV HSE,0.30894308943089427,Land Rover,SUV,Petrol,0.5128205128205129,Automatic,0.12326365105893311,2016,2024-02-26,8,2.6444444444444444,9916.666666666666
Toyota Hilux importée d’Allemagne,0.20189701897018972,Toyota,Pickup,Diesel,0.10256410256410256,Manual,0.19175867831995397,2019,2024-02-26,5,1.1357142857142857,19875.0
Renault Clio,0.06165311653116531,Renault,Sedan,Petrol,0.025641025641025633,Manual,0.17805967286774982,2021,2024-02-26,3,0.4269230769230769,11100.0
Citroën DS 7,0.14769647696476965,Citroën,SUV,Petrol,0.15384615384615383,Automatic,0.14792186087290063,2019,2024-02-26,5,1.1018518518518519,11900.0
Mercedes-Benz CLA 180,0.19715447154471544,Mercedes,Sedan,Petrol,0.07692307692307693,Automatic,0.10956464560672895,2019,2024-02-26,5,1.94375,22214.285714285714
Mercedes-Benz Classe C c 200 KIT AMG,0.19579945799457996,Mercedes,Sedan,Hybrid Petrol,0.15384615384615383,Automatic,0.06298802706923477,2020,2024-02-26,4,3.358695652173913,15450.0
Peugeot 3008,0.10772357723577235,Peugeot,SUV,Petrol,0.07692307692307693,Automatic,0.0739472314309981,2021,2024-02-26,3,1.6574074074074074,12785.714285714286
Porsche Cayenne GTS,0.11517615176151762,Porsche,SUV,Petrol,0.6923076923076923,Automatic,0.20545768377215815,201,2024-02-26,1823,0.6333333333333333,3064.516129032258
Mercedes-Benz Classe C 300e Pack amg,0.26422764227642276,Mercedes,Sedan,Hybrid Petrol,0.051282051282051294,Automatic,0.047919121071810185,2020,2024-02-26,4,5.857142857142857,34166.666666666664
Volkswagen Golf 8 R_line 1.5,0.1964769647696477,Volkswagen,City,Petrol,0.10256410256410256,Automatic,0.05476862379791227,2021,2024-02-26,3,3.875,19375.0
Renault Kadjar,0.07588075880758807,Renault,SUV,Petrol,0.07692307692307693,Automatic,0.20545768377215815,2018,2024-02-26,6,0.44,9428.57142857143
